SERVER,MATCH_ID,BSUM1_ID,BTOP_CHAMP_ID,BSUM2_ID,BJGL_CHAMP_ID,BSUM3_ID,BMID_CHAMP_ID,BSUM4_ID,BBOT_CHAMP_ID,BSUM5_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RTOP_CHAMP_ID,RSUM2_ID,RJGL_CHAMP_ID,RSUM3_ID,RMID_CHAMP_ID,RSUM4_ID,RBOT_CHAMP_ID,RSUM5_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
EUROPE,EUW1_6001677114,o02MjualoBd8c2L1Nu2ZRjnhkt_ne-Yx2iYRZkhd3uDKsY4,114,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,254,puPeQuN3cAKued6EAm3b5gd6Al11zyzbm32lGMki4yemKt2x,79,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,498,CREBE7QYXxAJ-gIWtvBB02ijKHQXu4oW_a4zsgWdasIJWB4,497,555,-1,-1,103,41,xPd3PTaN8ILFRVPeGlFYvVN4ypgn1R4sGbbGRNEpZ5GRYGc,240,Gu0-dhJT1_53zm_TQt4BQ1uQ_CZhl4fHrN33OQG3cfz5teM,78,1kEw9DJGl62-FQuWfS8gUL7BjnEYAfFbhvukzxUApdXxsMI,55,7Fa7S45GBBFAvaW3BGMq4AJpClEZ61ZamQCUPYjGAgBkxRg,15,vs1FQyH49uVs6JKFnOgtzNqUEJuX6ztDmOF29_C1U1Arz5Y,26,157,432,777,119,350,BLUE,17,31,RED,0,2,RED,0,1,RED,0,4,NONE,0,0,NONE,0,0,RED
EUROPE,EUW1_6001712467,KOhc17nUYgOrXiqcyRIYIrz8IwgnW62BdZnH8iCBVt5r8gI,41,um2mCXZalIGnQB2o1OqQGN4B4RQhD2-M5-zZK4re4mCOLoU,62,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,517,8NcABECOryMX_g_6yl1eBxbBe29ArTW52VfNz2afnBRGgUdcay_WlBUH4A,15,edOZSEUq2zlUwoPrp78rryMIcmxoc2nX1NeXvzsnSqL39TaE,43,163,887,246,119,-1,19D2O1B4jo5vMB2tLth1PxVY6gN-UJ64C3558aSjL_FZpoI,102,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,76,Jg1j09bokAvG2pIH0SzTijxO3EvNBFsBAGHeF10SvHy3b_dE,58,hgowSBUFsyDNo-S2AshXWRF2xM_mOBktpCtV1Mw7K4sRIq0,81,MhHows561Q6oviYq2nv-a6DV3sRD3XlOCVTuDqeECGH8ZwQ,267,119,163,147,-1,350,BLUE,25,15,RED,1,2,RED,0,2,RED,10,5,BLUE,1,0,BLUE,2,0,BLUE
EUROPE,EUW1_6001261057,siawldMhkAfflk0Zmc176CylTpsdLL58tlMP8Zy3e68rqiG91HF-pN3OSw,266,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,48,puPeQuN3cAKued6EAm3b5gd6Al11zyzbm32lGMki4yemKt2x,79,rvdvypJ52i7jk_iyb0OwCwFPBNj4sSA4hQPhjmIOyPNmKS2o8b5Bg6-UCw,221,Y0cLihJHoUkfcjDb_vwKiYsOz-kxadXes56EDW1cXkbC-Llj,432,103,429,119,-1,60,khhSxpf1Z-fKahomLMHOYylCIupdYjMxa0K46wb3cbPfeXM,245,A9wxlzf1eXGrH5odJjho8b6BTmN5EPeqShRdMgzx5ZTIdBz7,421,rMhjhk5YQPG_GayDn5IY1BV_tz0bBK9bGHP76mgA3CkkEKo,81,Ai41hi4b8YOMXB-pODF6esdXnn4MtEa6LMB2NKugpFpahSce,61,NghZZ75UvN_iEVc0hjs5Je39rTmXPlTVLKIbwDVb264GPzRQ,43,350,141,246,887,45,BLUE,22,38,BLUE,1,3,RED,0,1,RED,2,11,RED,0,1,RED,0,2,RED
EUROPE,EUW1_6001206620,KpYrVkHUqjfjVc1qNyaceQajOMv2oCWtQGD-vBD96fBZWNoGF8qDOPwK0g,240,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,163,kU9FL-B6OGf7pLFH3GkPlV7sJGfJ_mRG7OKlD6RhBjbr7Pg,43,iN-25_UoyWAZb8n3cknbfWWjbV1jtgkS213cv5Hiu0OES0jb,110,OIKnS6sRyl9BaVpzsZMmF7b15DBDIQ41BMOiWYmLE50zpX3G,412,-1,107,119,131,114,vM-iaomCOVk76ms3LsaABOmw_iEiLlmuo3UZUrXZBeyU_R0kPZxZOTTT6g,84,jQZdzuZArblL2i32N_Hm_Q_Ykh3ME9MvITe2biMDHUjraXkNESUe2VsUbw,102,Gb_S4Qt06J7Vu01jy68LYtQMa-n0nBn5TZNGUdNnJNJYYFU,238,FnRNq7-bdGRWlefO32pFoH9Eja1Vyvwqjj4y_X58vDPHV9Kq,429,S8Dvb-oJihP8KMNG_FDYI82kOwE70tpWP3b0z6mQvXQaJ3U_YWjYGeFkcg,888,119,895,350,117,17,BLUE,39,25,RED,2,1,BLUE,2,0,BLUE,9,0,RED,0,1,BLUE,2,0,BLUE
EUROPE,EUW1_6001220459,SmcFgTlZvdOuNyOdbeninj9TGAyANucTfVFLVivpSm-UoXg,41,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,104,0OrvdaLZyVdLe0-h9tAjWrSz6jvmvVEdZuO69rcPXOrUevOhu8hccBvFKg,7,EfTlW6cXpkKn1uSwqTJWt05Dd3qdjHCX31DeKs0scwCAEnTh,81,5An_Gy4Thsh56Jhxu_mCHAXAAM26lvl2lj22Ma968406ZTY,497,555,-1,117,119,163,jvGoDcUnJfxT59RZTXHD9R2CyaWhgNDVBrwigfv__Wt0wrY,2,11xjXFkLwvUPtXSFboyBeYNcDb9KZtpyEiM-ZDSE-meYvpQ,234,XBddmYuomuaFFc9sxC-EupwhFvjX-CFoOV-x19MLAN54NhA,127,rvdvypJ52i7jk_iyb0OwCwFPBNj4sSA4hQPhjmIOyPNmKS2o8b5Bg6-UCw,51,JJBJwJU9_6xY6om0trtdzxKvMv69VFvaW6d2MKhT_drtQe8,432,15,62,429,119,78,BLUE,35,19,BLUE,4,0,BLUE,2,0,BLUE,10,3,RED,1,1,BLUE,2,0,BLUE
EUROPE,EUW1_6001075253,Ks5wR89CJTqodJrXnbGU4cgLgeBvSI2Clx04BslNOtp7MhVFJdsKRuVn8A,44,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,104,zCTSypdXU5yBafXvPAb2O6DcnjYo4t920MfUVLO7jO3e98A,268,pwttOamvMZDOFZPhVG_qXB7MdPAvNetblf_MwpZNBBXYKl5XozSKy4okOA,18,LOh4QO-AaJvk2zHgN5YYzQfwz8eyj6B_vJMNqGsb25F5R4I,888,114,107,119,-1,895,uevBpmPP7KWqcBfQGhktzd_fndaJRNjGRa5f88-PbAp0lxm667NXO7kziA,887,hfqQD0yGn0O8W0Bh__FKb_7KppvuQwfXqlQCIyRRc8IOvigd,200,5ZNHE_qXsqOK3W_UF_UsOTOJvVtReDdO-jpIUXE5Zt6xa2A,101,1WIvKr4XJEAD1jortquLgmuUm85Z7je36QCLpDm_NExOs90,15,s2ApglZoWXD_VW5kcM9QQnf3qM3SNxSjhoj74AzYq3Zem0c,555,517,122,39,84,350,BLUE,5,19,RED,0,2,BLUE,1,0,RED,0,4,NONE,0,0,NONE,0,0,RED
EUROPE,EUW1_6000996446,_EFmw_ILEasIH-SHx0ddj2XqSVXUKfVjWX21QKCmfzEnBJ13tdP4R9tAXg,122,RKbNA9NLolBGhXfqMKYvcf6R1o4cDfWk-r9um05R9emwlIk,35,fCV1FQO5QX4SIvQxBKro2YZwTEWiRu20Ul2e4laFYvbeob4F,157,GoTdHb1N2H5H8aKnGttUR3UZbf_6y6KQk_SUx7Etj7pdHO8,21,JJBJwJU9_6xY6om0trtdzxKvMv69VFvaW6d2MKhT_drtQe8,432,111,7,104,2,15,Rv81snBd96PHDUu-DCbvHNr8ntE1lwIoX3HPHy7A6t-ppTw_,145,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,163,j0zChBATB4uedp0SPHorE0RlAKbEsiCxILtdN_yk_0Aazp9J,80,Ai41hi4b8YOMXB-pODF6esdXnn4MtEa6LMB2NKugpFpahSce,268,ojfDJGrB1Ok5fOjHPYcfjonUF9sMxAgyuJA_X1vNvXE9-x0,223,-1,119,-1,350,131,RED,30,17,BLUE,4,0,BLUE,2,0,BLUE,9,1,BLUE,1,0,BLUE,1,0,BLUE
EUROPE,EUW1_6001021634,0vqIjEf28oFK3FnUymnMaBiRSkNL-b9K-b_SyaXa5ZetyP-WV6vQEwiPNA,23,HvnzQyoRbfzq-DvTR4kallAskTqY1o98AcEMSIYwEnHarq4,234,0OrvdaLZyVdLe0-h9tAjWrSz6jvmvVEdZuO69rcPXOrUevOhu8hccBvFKg,163,pDvX-IvC8_7dK2L-Mn2f_TVNzl37BrV0L7fHJr5hViBKvYY,523,qAD7cmWxAFDH9tNdAVWlddznnB4TR2dA7ER_4lThTGH33tvBAqHyfjCeig,12,119,117,141,200,114,j0zChBATB4uedp0SPHorE0RlAKbEsiCxILtdN_yk_0Aazp9J,80,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,59,J1i2qx7FzNf1yBO88rR_TnQ_PYx1VPL54oL0j8d8dsyZKuM,55,_89z5MvjtOapCGQWoTtsF4SutYwZx56VW5E4vcW4YuocmPDB0jsl8Garwg,15,EfTlW6cXpkKn1uSwqTJWt05Dd3qdjHCX31DeKs0scwCAEnTh,201,119,131,268,-1,555,RED,11,26,RED,0,1,RED,0,1,RED,0,2,NONE,0,0,NONE,0,0,RED
EUROPE,EUW1_6003136934,j0zChBATB4uedp0SPHorE0RlAKbEsiCxILtdN_yk_0Aazp9J,80,6025q3EmKYuBLaJXIZYXXElA-AHodn_O026KxOtkoc4Lp7SA,131,czj3i7FC6gxFueU2iZfkqXtDV7hxNy0cG4H2PCeceh77JxE,84,8NcABECOryMX_g_6yl1eBxbBe29ArTW52VfNz2afnBRGgUdcay_WlBUH4A,15,hoIr5hNmt1cDjWbIQDeN7U3hQNYHTDvQvMbs0Viy-uu6Dzs,16,429,119,79,221,28,P4vwvzF5eGsDfrjZu7VKUXNlO5OnVYmh1aUDmCvhEbQR60o,516,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,245,tO8oD2AiRgjBMyadH-GilKggFTO18r40dn7PnaBXAEkAf1k,246,DpNRK3u57KxiQUI-n48h-Z-qIpQDowpJx13X94FTiSaxW58,29,uqFwz74dPFwvahfE0ZhfI6vBsXCFMjfYNvNf2Do0VP3omSWG,117,41,-1,876,119,350,RED,11,28,BLUE,1,1,BLUE,1,1,RED,1,5,NONE,0,0,NONE,0,0,RED
EUROPE,EUW1_6003038462,xPd3PTaN8ILFRVPeGlFYvVN4ypgn1R4sGbbGRNEpZ5GRYGc,240,9az6JMr52lp5YUvF9KxeGxZnoHx09B67FgA_2qcflKTtsc0,48,kEuynC1Rbb3YTlFPvyhQ78NpQ1EpvqdxFyOY7eaJY-_mHqMX,142,5TzP8F8IwEyBRzVAy96PBVOdj5HpEe4klwKPPvOM2Lu6hYo,498,NghZZ75UvN_iEVc0hjs5Je39rTmXPlTVLKIbwDVb264GPzRQ,497,119,84,107,200,887,xhe0Y3CU01HOnhasc-CMjcxmk61WYkfgaNurbhomxqXEnTJP,36,x3x6asHKbZcBtTcJetQcPwAsu_RSJngmi0Ufrg43bnmfLDUw1wOkuCrVgg,72,Ai41hi4b8YOMXB-pODF6esdXnn4MtEa6LMB2NKugpFpahSce,163,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,360,eQJdQpIaA7DX9dfeucVavwVdVI4aCrQVrYmc2sU55vS28mM,526,350,143,266,35,-1,BLUE,44,37,BLUE,4,1,RED,1,1,BLUE,8,8,RED,1,1,BLUE,1,1,RED
EUROPE,EUW1_6002925344,Ja5PZj4KRBUh6Zf6u9wUbE6I3-da3G4RsTHeeCaBhqRaSiid,23,yHR0BeOEB9oHyrKHrE8O05lzDk603T5JxfFmEPx36dc3CWA,91,M-XkOhUlzZzfRms4gxKv9eOVrEOMozhWOXs810oIbNOu018,103,dKxTm2-cH0OmJDaGnxH0IMIvnb6RShQmsMVZKt70CGdCq5_NKEpZ3dyjIQ,15,3Hw03hZlODZUGfnEZ36sWdSOp3QtjA4LmsV9--hOySJ5-Mlb,22,119,163,350,78,131,jRMfcOEkbFouFtZQaV6mEPYUN0A0R-ZBGKD-5B6vdPA4ok4,86,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,234,sO2INLctOSFuq_VBeqSjSAC6faH4PvvgZA3grfCOathsYUSH,4,Q263-8NDBjkgDomVxZ5IfiaALuZZcfo2z4hjdNuc63Hq5JYy,161,xJt2Ive1vmJGaB1eu9Sk4k90nw-VTxqqXnqc6ZtjktxRYpg,235,21,517,164,84,-1,RED,12,22,RED,0,3,RED,0,2,BLUE,4,9,RED,0,1,RED,0,2,RED
EUROPE,EUW1_6002768628,9jDWlsmQmP2alWxx92Rup0GgfSdMwDcRSB5aMQ89d_f7rNs,150,EWxmHiyGmCHyzSx0ZNtNeR9tcb7O0dz7Sk6hZjroqWt_CnHX,78,1WE8kYJBBiCJE3YtkFg0HjdCllLRGb5iP-l4NIPx1ClbPo-F,142,X_pa7lUCrVFFwWp-qpcKtI0TcJf-FeQRxoe2Y72L20wxIf0,523,NghZZ75UvN_iEVc0hjs5Je39rTmXPlTVLKIbwDVb264GPzRQ,89,-1,114,1,119,517,plAUCATQEjauePHOAD-FjxC81XBVbF6FsfWzHLxCms7MgCft5Hq5gf34wA,113,F66NXGYFavcAokjrfJpUel2USWZkq8NHqpJTd_G27IMtrFI,234,vnAMUGTQrUGoqioDxIBf5E_xAdgCuQ4elGx928_ViSLd8Ms,163,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,67,1DnIHwNE2kiJeA0gEH00Di-FT1ahaWghLJI_cgnDFzsmtl4,32,119,711,62,266,421,BLUE,33,36,RED,1,2,RED,0,2,RED,3,9,RED,0,1,RED,0,2,RED
EUROPE,EUW1_6001808542,AjP30FhOyAxGPtNxwRtPeViw8M8tPw2OgcXOxZFdVCAiDXRWQ7JsU7Adlg,24,N3O8am_MhYubCGq9Msqsml5TBSYuw0vHAJGfBHlev6RAihE,131,w-U8L-gIaT1yVY9vRYrYyCk0ZgpufjvPZx2LI4mB4Q_TEBm5Ga8_wLucDw,711,XeEV4QKsXKwzj0jS6cdM52KG-QGYBVNKSMRwFKyRyaZ2XBQ,221,MZXoOZNfjYL8bhTJHO4CSpbSAhmWUkxkIqnMEz3xCF8XurE,117,28,141,91,555,268,CZ9zux0ae8uftNEUcY7gLmwA0tLumKKJYLVEq69NgfUrOii5,39,eDl_XQzivMCCub5iFVaZbdGX0l9fLjetizqnjJmfo-H8Fq2aDd2eqCP2ow,30,72QFHiT3zJt_guSh7WzUERLtuM7FVkW-2K4cL2Ah4rBmHXg,777,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,429,J4WttuzmGAR76kiwfvo3Al7wMet9MjgoOSWHe6iWjSokEdg,32,200,115,9,166,119,RED,37,35,BLUE,3,2,BLUE,2,0,RED,6,8,RED,0,1,BLUE,1,1,RED
EUROPE,EUW1_6001698853,E8nQoK17Xh7wULdyflECetQBqaoviGuGt_sJ_aaFqMZ0G18,150,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,78,AWCGWR5n6WGDfDShKKsG7Qas3wjYiYS6eTq17xy_iB2SXoQ,268,edOZSEUq2zlUwoPrp78rryMIcmxoc2nX1NeXvzsnSqL39TaE,119,TFrqUhhsR6ihU8X1n5cqviWKTLRFINR_b-ePdm3TXIJu7lo,43,555,131,517,-1,122,zooT807JupcUQM_ANm9Gw5c9SBW_Whr0-sTDBFZqaNdHPSYKZiIm2IZHmA,887,6pUJoHBk5WH2FlCQkvgdAIk_Yza0ZCIW_pKavWjapSTipwo,5,Ai41hi4b8YOMXB-pODF6esdXnn4MtEa6LMB2NKugpFpahSce,84,dH0EnL416zlA8gkuAQ2cKSHyp0J-W3IwYXaTJNLl9vIravw,222,NO5LOqpuwWlNyfpR7ArfRHRGbxfn7MSNcyGe2zC27qZp4ez2,40,-1,200,350,429,62,RED,8,23,BLUE,1,2,RED,1,1,BLUE,2,10,RED,0,1,RED,0,2,RED
EUROPE,EUW1_6001608768,jvGoDcUnJfxT59RZTXHD9R2CyaWhgNDVBrwigfv__Wt0wrY,85,JohY26KJuu6pKwDKl85AEYr8ocNBmjfDhslhY3clbQYod2cr,163,I2LGGnSxEbV-BvQJWCedJEIjYF-L7TDnn5OaLuosnoSE0RCa,777,hgowSBUFsyDNo-S2AshXWRF2xM_mOBktpCtV1Mw7K4sRIq0,429,duqlrr86PmgeT9HkZZmWanUi2Q568nZpapSQLutL7xUENfc,12,420,119,84,86,350,Yp9kCQ3SqtxY-dyRdyAm7i3zZgtduT21MlAjGPN_0NZ5tR9naj2BfnFMvw,122,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,131,baHqRA_y8kk0epjf_m2UylMZ1DlbvvF9SFFE-l2apKuqMUFWhQVL1eRftQ,157,RW5g-qGmcU3IQX1BzFaeHFNHTlIt4x8RCjoH7jaGEdYeNRrVeYSNokjGxA,360,YCb_518Ltri9NKKfWJm7Y1ggSug-m0brY89_K8PZV5FhzoA,412,38,67,-1,15,119,BLUE,34,18,RED,1,2,RED,0,2,RED,8,6,BLUE,1,0,BLUE,1,0,BLUE
EUROPE,EUW1_6001585873,WI83bvOR9pr193sLkik1f-axivddw3xz1lz2jJaUXOA9HvM,126,um2mCXZalIGnQB2o1OqQGN4B4RQhD2-M5-zZK4re4mCOLoU,59,RUpbF9zO6lznR7v3IRnlBSN7TNOWc_Jw-TfcJUUfTHa_ayA,103,YCTpkv3NhoqCZozVcbjo50scZf5RRr8Oeg-yoHUkAiptQsM,895,x5abJKS1hVvsDPUljvYPqJiRozuRAUIt6SzldgiDYtfSha4k,111,7,55,350,163,84,nLFPyn3xRVkSzwFLweOPI2pOddUJDS7Q0KvzynL5tnevHuyE,122,IdG1r86PVfePXywMZov6jrphqQFgASkUiy56xitBqrQFsFHp,121,BzCC9y_ZgIw2hZmqXw7d2hLremqj9JpK_hCI5bZ23bX2aqk,134,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,360,ePkORRZA2-qZwJsVhDuq4VizT-wj4qFpl4Ad7a9eLrL_XOM,888,62,163,119,429,432,RED,22,58,RED,0,1,BLUE,1,0,RED,1,9,NONE,0,0,RED,0,2,RED
EUROPE,EUW1_6001293517,KMYisQHtfzMbMShTTcILmdk6n7UGfAV2vIDP8fMWVs-1BM33,58,VDeV2RexLHZLVsdmWJFyyymEQKlRNamCzKPIMlgFXJqgAFV_h_K1tRL9ig,245,MES5kWjWiNFspTZql1HZqe765e1hfDZynhuqm8_fMttggE4,163,zkywVdXs1lCHeKFsh-w4zuQKjSTk4e8IFGHUOVR2qNOXbzw,15,s2ApglZoWXD_VW5kcM9QQnf3qM3SNxSjhoj74AzYq3Zem0c,497,7,350,114,40,84,Gb_S4Qt06J7Vu01jy68LYtQMa-n0nBn5TZNGUdNnJNJYYFU,238,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,104,EARg7SAduTHwlBf70ctkJ-pCcamr8dpUdefB1S0FVc3s8s0r56MsPIEKeA,268,8BeUR3TkWIUKqflUOs1qsy46TrImgHdvLfOx7teqrNWhYJLh,29,m_3SLhHTOp7hG1Av6ZyjY8YM9DG7mQusgcrtzwyDGRuadvg,267,121,117,84,119,-1,RED,39,24,BLUE,3,1,RED,1,1,BLUE,9,5,BLUE,2,0,BLUE,2,0,BLUE
EUROPE,EUW1_6001170148,vM-iaomCOVk76ms3LsaABOmw_iEiLlmuo3UZUrXZBeyU_R0kPZxZOTTT6g,887,um2mCXZalIGnQB2o1OqQGN4B4RQhD2-M5-zZK4re4mCOLoU,59,VDeV2RexLHZLVsdmWJFyyymEQKlRNamCzKPIMlgFXJqgAFV_h_K1tRL9ig,245,DItXTeFPkWtK8I5fGxZxUQlV_HBmnzL_FQ-sZVorleornkU,29,6VeS6yBOFrE68TNpNFD4wPZhKOOTzoBmhwXDCnCj5ewrS7T5,350,17,7,429,163,119,eik5Khl0KJprmBD0bdruPO8c3YRWkbAa73x0GX7ZPX77fOxDucdrkZ3z_g,84,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,80,WDkz2wsocA2ZMqEcr2wny8YBhYC1s_7W1hDHrUqwc_kvG6Rbox6dC8g4Nw,268,1wM0omiBgx2JAvRo17PpKClVbgEX3rY85-HHZxrdQt-4aoAy,15,s2ApglZoWXD_VW5kcM9QQnf3qM3SNxSjhoj74AzYq3Zem0c,412,2,119,-1,28,40,RED,32,15,BLUE,2,1,RED,0,2,RED,7,3,BLUE,1,0,BLUE,1,0,BLUE
EUROPE,EUW1_6000583049,KpYrVkHUqjfjVc1qNyaceQajOMv2oCWtQGD-vBD96fBZWNoGF8qDOPwK0g,85,uazA6iE3i4IZx9-B5ClRWbFWn4k_Js6YEv4bF59VZOe_LpPWOZ9R24E70g,121,qGKG_l7O1DcbcYYrstNua3nM1gzbyzqSBd3wMvK9SpdSaKc,61,0qajJdR74aOXfsBBkrjYbnzSMGzqdMFZaGh7lJt32FaDVCs,15,xJt2Ive1vmJGaB1eu9Sk4k90nw-VTxqqXnqc6ZtjktxRYpg,32,119,114,163,141,38,9dcow5TyIzD8EuzrBA1RS0fWbgZV11HK6VGn9QAPWkRzInM,58,-_tAiwPDwG7AVn4Nwc2tx-d5ZXggLan4TRh3KItGg7zXpDL1_zfRvAo29w,78,_o_3E5f4P_CY9ztsrbdkUPwVCg7hJ7TSAXHiEEsevv1bdVbI,517,Cl1NCQiK7FCZy1IQQyECasWj207p_Vlmoz8tJFcf5FBoWIQ,29,B9Wyobdn7Ho7YhT_7Nd9RjGh4LsJwtD31DdZIra1mdrSHPZj,117,80,119,221,55,-1,RED,40,53,BLUE,2,3,RED,0,2,RED,5,8,RED,0,1,RED,0,1,RED
EUROPE,EUW1_6000358355,CZ9zux0ae8uftNEUcY7gLmwA0tLumKKJYLVEq69NgfUrOii5,39,um2mCXZalIGnQB2o1OqQGN4B4RQhD2-M5-zZK4re4mCOLoU,59,zOoEPAzIBWb5tJ0ZmpQz3vO3YZY_64WwzM7NwITcFcjgWMXm,103,0x9-UVX7pWh1scHBDHzE_0MsnBIiTqmZE7agCgrGZhVTVQI,74,HFwAPvfUZTHL0R4vTeeKCmzcVa3s3V2cnHQprU4E4vYzY5c,267,7,166,163,555,119,0qajJdR74aOXfsBBkrjYbnzSMGzqdMFZaGh7lJt32FaDVCs,202,Z_c7_cClPeStHCs4aR4EZqxKZRYtI6eCv3DIuqde0JCfyVU,64,Brrggzh3rlG-E4JyrQlpQE_AtH39mEnJ0KAArPZ34jYmxPA,85,7PFEtNdjRyr1o6cL6oSsAL77tDv04iDwHCIJi4xHMBgWCCg,54,nJ6Gh2_J7we78O-v6J0CA4lquLDHKUogFqyifW1Zx_2ojtIu,57,24,350,-1,777,112,RED,38,30,BLUE,4,1,RED,1,1,RED,9,3,BLUE,2,0,BLUE,2,0,BLUE
EUROPE,EUW1_6000423693,QpvQMgj0pmyhJupoI0s-0I08xmUaLmJ5IirAox3M7ae76lOOujOUz-Tw6A,122,7ZS9qvAu1k7dOC-8m0_M7iyPkY4HxW_X5_LhFjE1yoTyUdk,234,XaXHr2gPy5wdHFNIIg3-CtFOKIpUmsRJ1-yrl8s_g497VXs,84,jTDUg9z0Ut-J8Bh7sjoVH8X6ztWHLFQgSneDlGf-usrYmGE,96,PxFbSvtlzt1-h6wgvjKF5F325zo_idxuTogOpm8q8qumd8k,117,24,23,119,246,38,0qajJdR74aOXfsBBkrjYbnzSMGzqdMFZaGh7lJt32FaDVCs,150,ac3miugSDHpGIbXbP-RlvNk4UD9cZH1I1vXIPcOX3sEZ2L4riuQBt63S6g,121,dYTjMWodF-PfESs1ciCN6LyRrGPtzRYnAr1_fT2Gw2L5WlsZ,238,7GFHFDshedvJuH5nr-Dc8XW8knTluJoxyLSZOeJj8fIiTS0,45,1J38DkdC4cXFcyuuTV_pkFCmIc-ys9qpFOilz519sw2WdaY,432,555,-1,200,131,119,BLUE,19,5,RED,1,1,BLUE,2,0,BLUE,6,1,NONE,0,0,NONE,0,0,BLUE
EUROPE,EUW1_6000430715,Z9T9hdDGsFsESNS8H5TQbHkZvbhYKtULGGlNdopJ6JobVyo,887,quSMNfg0klt4e68hIjPf5KH0mb2-nu44lrjIIRMlVMOjzWU,80,qAD7cmWxAFDH9tNdAVWlddznnB4TR2dA7ER_4lThTGH33tvBAqHyfjCeig,777,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,29,oIVAMaNkewIQQPvb7MhWtHFWUxPXQ2sqnsaHpFfD1mtnHamM,350,163,26,62,55,421,9jDWlsmQmP2alWxx92Rup0GgfSdMwDcRSB5aMQ89d_f7rNs,79,pssAO4aO9WhMh6JaoAFaQ_UF2F2GF8Nu8JcSqe_t9cM1xFVjJbQwhzOQwg,234,-TaBcWW6RP2-vC0Cg2EJjpRgxMhAiug8Nzqt7vH6NWpAbjE,58,0qajJdR74aOXfsBBkrjYbnzSMGzqdMFZaGh7lJt32FaDVCs,15,ZQVrXTDsZaazc90SeMqbIl2EYEZI1i0Iwbs6xlxA97rOod0,37,141,119,114,7,429,BLUE,35,16,BLUE,2,0,BLUE,2,0,BLUE,10,1,BLUE,1,0,BLUE,2,0,BLUE
